,SHIB-USD,SHIB-USD,SHIB-USD,SHIB-USD,SHIB-USD,SHIB-USD,AVAX-USD,AVAX-USD,AVAX-USD,AVAX-USD,AVAX-USD,AVAX-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,LUNA-USD,LUNA-USD,LUNA-USD,LUNA-USD,LUNA-USD,LUNA-USD
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,3.600000127335079e-05,3.7999998312443495e-05,3.300000025774352e-05,3.7000001611886546e-05,3.7000001611886546e-05,2321209665.0,86.47801971435547,94.89966583251953,77.19004821777344,93.31929779052734,93.31929779052734,1786165231.0,0.8060470223426819,0.8318639993667603,0.7523319721221924,0.8282880187034607,0.8282880187034607,3447952788.0,4199.0,4375.5205078125,3930.806640625,4358.7373046875,4358.7373046875,28229518513.0,557.9497680664062,593.3837280273438,534.263671875,589.2561645507812,589.2561645507812,3567503629.0,1.3791890144348145,1.43899405002594,1.2578680515289307,1.425392985343933,1.425392985343933,2642050277.0,0.17138299345970154,0.180527001619339,0.1595579981803894,0.17839999496936798,0.17839999496936798,1896979202.0,49413.48046875,50929.51953125,47281.03515625,50582.625,50582.625,37707308001,196.5474853515625,197.66302490234375,176.8880615234375,194.19921875,194.19921875,3693853028.0,0.008886000141501427,0.009166999720036983,0.00851100031286478,0.009093999862670898,0.009093999862670898,5.0
2021-12-07,3.7000001611886546e-05,3.899999865097925e-05,3.600000127335079e-05,3.600000127335079e-05,3.600000127335079e-05,1844522891.0,93.34741973876953,96.67762756347656,88.14965057373047,89.95217895507812,89.95217895507812,1066934424.0,0.8290920257568359,0.8457670211791992,0.8071730136871338,0.8185880184173584,0.8185880184173584,2720124735.0,4358.5869140625,4428.58935546875,4264.32373046875,4315.0615234375,4315.0615234375,22366213354.0,589.1107788085938,593.7992553710938,573.3385009765625,579.6898803710938,579.6898803710938,2112954675.0,1.4231890439987183,1.4775480031967163,1.3705519437789917,1.3819409608840942,1.3819409608840942,2210387832.0,0.1783740073442459,0.1835390031337738,0.17550499737262726,0.17680500447750092,0.17680500447750092,1085087124.0,50581.828125,51934.78125,50175.80859375,50700.0859375,50700.0859375,33676814852,194.27659606933594,204.11849975585938,188.2808074951172,190.59690856933594,190.59690856933594,2556849839.0,0.009104999713599682,0.009348000399768353,0.009031999856233597,0.009127000346779823,0.009127000346779823,0.0
2021-12-08,3.600000127335079e-05,3.7999998312443495e-05,3.600000127335079e-05,3.7000001611886546e-05,3.7000001611886546e-05,1257581860.0,89.689697265625,93.24251556396484,86.7750473022461,93.22105407714844,93.22105407714844,736763695.0,0.8175389766693115,0.8856220245361328,0.8058980107307434,0.863306999206543,0.863306999206543,3038966909.0,4311.67431640625,4453.1123046875,4234.53759765625,4439.35791015625,4439.35791015625,18704315119.0,579.1826782226562,607.7808837890625,567.6162109375,607.5927734375,607.5927734375,2245501623.0,1.38093900680542,1.4236880540847778,1.3435169458389282,1.3970739841461182,1.3970739841461182,1764297116.0,0.17660899460315704,0.18216800689697266,0.17262999713420868,0.1791509985923767,0.1791509985923767,1014713070.0,50667.6484375,51171.375,48765.98828125,50504.796875,50504.796875,28479699446,190.5050048828125,196.37411499023438,184.13270568847656,194.6217041015625,194.6217041015625,2277446203.0,0.009126000106334686,0.009150000289082527,0.007315000053495169,0.007579000201076269,0.007579000201076269,13.0
2021-12-09,3.7000001611886546e-05,3.7000001611886546e-05,3.400000059627928e-05,3.5000000934815034e-05,3.5000000934815034e-05,1123882103.0,93.0343017578125,94.49478149414062,83.38975524902344,85.4617691040039,85.4617691040039,918578963.0,0.8621429800987244,0.9305409789085388,0.8351290225982666,0.8612719774246216,0.8612719774246216,4555815213.0,4433.02490234375,4482.31396484375,4078.84423828125,4119.81591796875,4119.81591796875,22296131874.0,606.6359252929688,616.6473388671875,568.03955078125,571.6489868164062,571.6489868164062,2132955304.0,1.3937389850616455,1.407884955406189,1.2904399633407593,1.2904399633407593,1.2904399633407593,1670588001.0,0.17896099388599396,0.18188999593257904,0.1694840043783188,0.1694840043783188,0.1694840043783188,1071039221.0,50450.08203125,50797.1640625,47358.3515625,47672.12109375,47672.12109375,29603577251,194.48329162597656,196.6897430419922,178.79214477539062,181.17808532714844,181.17808532714844,1968182104.0,0.007575999945402145,0.008446999825537205,0.007400999777019024,0.008113999851047993,0.008113999851047993,5.0
2021-12-10,3.5000000934815034e-05,3.600000127335079e-05,3.300000025774352e-05,3.400000059627928e-05,3.400000059627928e-05,1033903140.0,85.55989074707031,91.7380599975586,80.71823120117188,80.73967742919922,80.73967742919922,1031654019.0,0.8610249757766724,0.8834109902381897,0.7963280081748962,0.8010969758033752,0.8010969758033752,3267095314.0,4113.58837890625,4227.11181640625,3897.767578125,3908.49609375,3908.49609375,28014595631.0,570.9810180664062,594.5972290039062,551.73583984375,552.9668579101562,552.9668579101562,2089946472.0,1.2917530536651611,1.3318530321121216,1.2100239992141724,1.2116889953613281,1.2116889953613281,1721213997.0,0.16946600377559662,0.17461000382900238,0.16406500339508057,0.16442200541496277,0.16442200541496277,845450410.0,47642.14453125,50015.25390625,47023.69921875,47243.3046875,47243.3046875,30966005122,181.46755981445312,184.68942260742188,167.954833984375,167.954833984375,167.954833984375,2118266396.0,0.008104000240564346,0.008503000251948833,0.007993999868631363,0.00803999975323677,0.00803999975323677,0.0
2021-12-11,3.400000059627928e-05,3.5000000934815034e-05,3.300000025774352e-05,3.400000059627928e-05,3.400000059627928e-05,940194089.0,80.78770446777344,86.99547576904297,79.29241943359375,86.39281463623047,86.39281463623047,807032061.0,0.8020619750022888,0.8443099856376648,0.7893850207328796,0.8393129706382751,0.8393129706382751,2056974461.0,3909.667724609375,4095.6484375,3846.054443359375,4084.452392578125,4084.452392578125,19131502454.0,553.6710815429688,572.1915283203125,542.565673828125,564.322509765625,564.322509765625,1824951693.0,1.213407039642334,1.3621569871902466,1.1951429843902588,1.354248046875,1.354248046875,1693932686.0,0.16449899971485138,0.1700800061225891,0.16181699931621552,0.16901899874210358,0.16901899874210358,692929162.0,47264.6328125,49458.2109375,46942.34765625,49362.5078125,49362.5078125,25775869261,167.9166259765625,173.8984832763672,161.86000061035156,171.94949340820312,171.94949340820312,1877844189.0,0.008031000383198261,0.008305000141263008,0.007234000135213137,0.007412999868392944,0.007412999868392944,121.0
2021-12-12,3.400000059627928e-05,3.7999998312443495e-05,3.400000059627928e-05,3.7000001611886546e-05,3.7000001611886546e-05,1460048877.0,86.42890930175781,88.9035415649414,83.03515625,88.10911560058594,88.10911560058594,595911581.0,0.8387449979782104,0.8568210005760193,0.8112059831619263,0.841323971748352,0.841323971748352,1628060313.0,4084.811279296875,4173.60888671875,3993.055908203125,4134.453125,4134.453125,14057603914.0,564.1414184570312,574.18505859375,559.5152587890625,570.823974609375,570.823974609375,1307635490.0,1.3522210121154785,1.4119600057601929,1.3218369483947754,1.3472820520401,1.3472820520401,1473164555.0,0.16890400648117065,0.17289899289608002,0.16589899361133575,0.16989099979400635,0.16989099979400635,593132337.0,49354.85546875,50724.8671875,48725.8515625,50098.3359375,50098.3359375,21939223599,171.9483184814453,176.6494140625,167.8612518310547,173.43167114257812,173.43167114257812,1196808540.0,0.007404000032693148,0.007608999963849783,0.0073090000078082085,0.007513000164180994,0.007513000164180994,0.0
2021-12-13,3.7000001611886546e-05,3.7000001611886546e-05,3.199999991920777e-05,3.300000025774352e-05,3.300000025774352e-05,1464806802.0,88.10356140136719,90.01011657714844,75.78592681884766,79.14962768554688,79.14962768554688,1146609022.0,0.8413529992103577,0.8459349870681763,0.7644910216331482,0.7828940153121948,0.7828940153121948,2509034504.0,4136.35986328125,4145.955078125,3680.609130859375,3784.226806640625,3784.226806640625,23999841386.0,571.1774291992188,572.8823852539062,511.99847412109375,521.0115966796875,521.0115966796875,1900967743.0,1.3478950262069702,1.357772946357727,1.2025740146636963,1.2253479957580566,1.2253479957580566,1448791702.0,0.1698800027370453,0.17061500251293182,0.15199600160121918,0.15756499767303467,0.15756499767303467,968464045.0,50114.7421875,50205.0,45894.84765625,46737.48046875,46737.48046875,32166727776,173.0999298095703,173.0999298095703,148.5718231201172,155.2130584716797,155.2130584716797,2547597256.0,0.007515000179409981,0.007530999835580587,0.006883999798446894,0.0070050000213086605,0.0070050000213086605,0.0
2021-12-14,3.300000025774352e-05,3.600000127335079e-05,3.300000025774352e-05,3.400000059627928e-05,3.400000059627928e-05,1476971270.0,79.05278015136719,87.49442291259766,76.62258911132812,87.31190490722656,87.31190490722656,1039726774.0,0.7827990055084229,0.8175889849662781,0.7755900025367737,0.7962489724159241,0.7962489724159241,3477802545.0,3782.82275390625,3866.6337890625,3700.104736328125,3745.4404296875,3745.4404296875,23836759957.0,520.6317138671875,536.2976684570312,510.4207763671875,511.2293701171875,511.2293701171875,2232411089.0,1.2244600057601929,1.2698760032653809,1.2014219760894775,1.2228349447250366,1.2228349447250366,1596202685.0,0.15746499598026276,0.21963199973106384,0.15544700622558594,0.18015700578689575,0.18015700578689575,6411471551.0,46709.82421875,48431.3984375,46424.49609375,46612.6328125,46612.6328125,34638619079,155.14166259765625,161.61827087402344,150.11798095703125,153.34144592285156,153.34144592285156,2604045117.0,0.007011000066995621,0.007464999798685312,0.006963999941945076,0.00699299992993474,0.00699299992993474,1.0
2021-12-15,3.400000059627928e-05,3.400000059627928e-05,3.199999991920777e-05,3.400000059627928e-05,3.400000059627928e-05,1184733848.0,87.27359008789062,105.26960754394531,86.30692291259766,101.18144989013672,101.18144989013672,2397339948.0,0.811722993850708,0.8400840163230896,0.7798140048980713,0.8274310231208801,0.8274310231208801,3088068968.0,3862.25146484375,4086.372802734375,3664.719970703125,4018.388671875,4018.388671875,26411188833.0,528.4280395507812,546.578125,503.0374755859375,541.0269775390625,541.0269775390625,2079796859.0,1.2662630081176758,1.3292690515518188,1.2071609497070312,1.3118469715118408,1.3118469715118408,1634066534.0,0.19114400446414948,0.19114400446414948,0.17126600444316864,0.18108199536800385,0.18108199536800385,2466135011.0,48379.75390625,49473.95703125,46671.96484375,48896.72265625,48896.72265625,36541828520,161.35890197753906,182.51316833496094,157.65321350097656,178.34078979492188,178.34078979492188,3783787658.0,0.00725799985229969,0.007464999798685312,0.007000999990850687,0.007335000205785036,0.007335000205785036,7.0
2021-12-16,3.400000059627928e-05,3.5000000934815034e-05,3.300000025774352e-05,3.300000025774352e-05,3.300000025774352e-05,996204378.0,101.20960235595703,109.77005004882812,98.1049575805664,98.40188598632812,98.40188598632812,1843664083.0,0.8277360200881958,0.8370389938354492,0.8046320080757141,0.8062300086021423,0.8062300086021423,2178245900.0,4020.4150390625,4110.36865234375,3956.05712890625,3962.4697265625,3962.4697265625,19825531254.0,541.40380859375,545.1519775390625,525.1216430664062,526.2465209960938,526.2465209960938,1500825557.0,1.31181800365448,1.3310099840164185,1.2367839813232422,1.2405339479446411,1.2405339479446411,1293311594.0,0.1811710000038147,0.18493300676345825,0.17265500128269196,0.17345400154590607,0.17345400154590607,1057988990.0,48900.46484375,49425.57421875,47529.87890625,47665.42578125,47665.42578125,27268150947,178.59153747558594,188.8787078857422,174.4509735107422,176.9546661376953,176.9546661376953,2766320569.0,0.007335000205785036,0.008674999698996544,0.007164000067859888,0.00810300000011921,0.00810300000011921,24.0
2021-12-17,3.300000025774352e-05,3.300000025774352e-05,2.9999999242136255e-05,3.099999958067201e-05,3.099999958067201e-05,1162002333.0,98.18189239501953,115.90923309326172,98.18189239501953,111.0087661743164,111.0087661743164,2509017517.0,0.8059899806976318,0.8285940289497375,0.7804219722747803,0.7992910146713257,0.7992910146713257,2364224847.0,3959.012451171875,3992.79248046875,3711.424560546875,3879.486572265625,3879.486572265625,23143541098.0,526.1488037109375,535.4282836914062,511.70050048828125,525.706298828125,525.706298828125,1804795681.0,1.2407439947128296,1.2586950063705444,1.1878809928894043,1.2198920249938965,1.2198920249938965,1376131289.0,0.1733810007572174,0.17655900120735168,0.16226300597190857,0.1690099984407425,0.1690099984407425,1026719015.0,47653.73046875,48004.89453125,45618.21484375,46202.14453125,46202.14453125,32902725329,176.8949737548828,182.3936309814453,168.51873779296875,175.5032958984375,175.5032958984375,2711688386.0,0.00810100045055151,0.008160999976098537,0.00775500014424324,0.007853999733924866,0.007853999733924866,0.0
2021-12-18,3.099999958067201e-05,3.199999991920777e-05,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,709723245.0,111.01048278808594,117.37393188476562,105.63433074951172,116.0168685913086,116.0168685913086,1589986609.0,0.799006998538971,0.8346779942512512,0.7928079962730408,0.8273789882659912,0.8273789882659912,1806931648.0,3880.29150390625,3993.829833984375,3774.614990234375,3960.860107421875,3960.860107421875,19530895889.0,526.17236328125,537.8184204101562,517.3238525390625,533.891357421875,533.891357421875,1294574825.0,1.2205170392990112,1.2672220468521118,1.2019469738006592,1.2425340414047241,1.2425340414047241,1057989368.0,0.16910000145435333,0.17487399280071259,0.1662440001964569,0.17239999771118164,0.17239999771118164,658993272.0,46219.25390625,47313.828125,45598.44140625,46848.77734375,46848.77734375,26098292690,175.65635681152344,184.37518310546875,171.19656372070312,182.8351287841797,182.8351287841797,1690397976.0,0.007857000455260277,0.008042999543249607,0.007753000129014254,0.007964000105857849,0.007964000105857849,0.0
2021-12-19,3.099999958067201e-05,3.199999991920777e-05,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,614447517.0,115.85147857666016,116.6953125,106.94422149658203,107.67378234863281,107.67378234863281,1025197695.0,0.8271790146827698,0.848334014415741,0.8213099837303162,0.8350329995155334,0.8350329995155334,1576121375.0,3960.872314453125,4018.658447265625,3894.398681640625,3922.592529296875,3922.592529296875,16167785597.0,534.0184936523438,543.7507934570312,527.772705078125,529.9720458984375,529.9720458984375,1199582659.0,1.242393970489502,1.3093849420547485,1.2417570352554321,1.2446609735488892,1.2446609735488892,1220196479.0,0.17253300547599792,0.17437799274921417,0.1693820059299469,0.1695760041475296,0.1695760041475296,541018118.0,46853.8671875,48089.6640625,46502.953125,46707.015625,46707.015625,25154053861,182.8509063720703,189.26254272460938,178.75502014160156,180.09805297851562,180.09805297851562,1678714066.0,0.007965000346302986,0.008174999617040157,0.007906000129878521,0.007939999923110008,0.007939999923110008,0.0
2021-12-20,3.099999958067201e-05,3.300000025774352e-05,2.8000000384054147e-05,3.099999958067201e-05,3.099999958067201e-05,1811009989.0,107.68035125732422,115.92378997802734,101.05682373046875,113.40851593017578,113.40851593017578,2014776080.0,0.8359389901161194,0.9142709970474243,0.8263760209083557,0.8798279762268066,0.8798279762268066,4587029518.0,3923.69580078125,3980.0986328125,3759.4033203125,3933.844482421875,3933.844482421875,21589690675.0,529.72802734375,534.7802124023438,506.370361328125,523.1624755859375,523.1624755859375,1467380399.0,1.2434370517730713,1.2606990337371826,1.2027159929275513,1.2382400035858154,1.2382400035858154,1365306484.0,0.16952300071716309,0.17083300650119781,0.16149699687957764,0.16732199490070343,0.16732199490070343,912233179.0,46707.0625,47401.71875,45579.80859375,46880.27734375,46880.27734375,30961902129,179.9777374267578,181.15325927734375,168.6835174560547,173.67178344726562,173.67178344726562,1982986558.0,0.007939999923110008,0.008058000355958939,0.00774900009855628,0.007969999685883522,0.007969999685883522,0.0
2021-12-21,3.099999958067201e-05,3.300000025774352e-05,3.099999958067201e-05,3.300000025774352e-05,3.300000025774352e-05,1375249878.0,113.4013442993164,124.01820373535156,110.93278503417969,123.33294677734375,123.33294677734375,1732104245.0,0.8794329762458801,0.9608590006828308,0.8543699979782104,0.9476460218429565,0.9476460218429565,3748952692.0,3938.4638671875,4058.8212890625,3918.837890625,4020.260009765625,4020.260009765625,16388555198.0,523.388427734375,535.1061401367188,517.76025390625,528.7109985351562,528.7109985351562,1461697111.0,1.2364189624786377,1.289425015449524,1.2291150093078613,1.2808589935302734,1.2808589935302734,1149078005.0,0.1670980006456375,0.1723400056362152,0.16610799729824066,0.1711750030517578,0.1711750030517578,621397179.0,46886.078125,49300.91796875,46698.7734375,48936.61328125,48936.61328125,27055803928,173.69439697265625,182.41751098632812,170.49063110351562,180.09254455566406,180.09254455566406,1821107818.0,0.007970999926328659,0.008376999758183956,0.007938999682664871,0.008318999782204628,0.008318999782204628,0.0
2021-12-22,3.300000025774352e-05,3.7999998312443495e-05,3.300000025774352e-05,3.5000000934815034e-05,3.5000000934815034e-05,2281163530.0,123.37736511230469,127.42166137695312,116.06968688964844,116.47735595703125,116.47735595703125,1353772414.0,0.9481009840965271,0.9728090167045593,0.9271780252456665,0.9546989798545837,0.9546989798545837,3317199427.0,4018.69580078125,4073.79150390625,3947.690185546875,3982.099609375,3982.099609375,13921756199.0,528.7727661132812,544.6470947265625,527.6388549804688,533.6449584960938,533.6449584960938,1597323976.0,1.2803369760513306,1.3667980432510376,1.278285026550293,1.3280409574508667,1.3280409574508667,1528804985.0,0.1711290031671524,0.17958499491214752,0.17005500197410583,0.17321400344371796,0.17321400344371796,932537493.0,48937.09765625,49544.796875,48450.94140625,48628.51171875,48628.51171875,24447979559,179.85833740234375,187.4734344482422,177.42733764648438,178.5971221923828,178.5971221923828,1889229699.0,0.008318999782204628,0.008422999642789364,0.007782999891787767,0.008264999836683273,0.008264999836683273,11.0
2021-12-23,3.5000000934815034e-05,3.899999865097925e-05,3.400000059627928e-05,3.899999865097925e-05,3.899999865097925e-05,2040585378.0,116.73213195800781,124.98141479492188,116.47274017333984,121.20996856689453,121.20996856689453,1261376043.0,0.9548239707946777,1.0165590047836304,0.9408230185508728,0.9932850003242493,0.9932850003242493,4257231145.0,3981.961669921875,4149.02685546875,3897.234375,4108.015625,4108.015625,18007273742.0,533.7183227539062,552.5286865234375,524.7810668945312,548.725830078125,548.725830078125,1867124970.0,1.3288429975509644,1.489488959312439,1.3111209869384766,1.4746910333633423,1.4746910333633423,2068524292.0,0.17320899665355682,0.18452200293540955,0.17173999547958374,0.18448999524116516,0.18448999524116516,1184481683.0,48626.34375,51332.33984375,48065.8359375,50784.5390625,50784.5390625,28223878108,178.5027618408203,193.2760467529297,176.116455078125,190.03631591796875,190.03631591796875,2191634326.0,0.008267000317573547,0.008725999854505062,0.008170999586582184,0.008634000085294247,0.008634000085294247,0.0
2021-12-24,3.899999865097925e-05,3.9999998989515007e-05,3.600000127335079e-05,3.600000127335079e-05,3.600000127335079e-05,2060282601.0,121.40023040771484,124.61206817626953,113.66439056396484,114.97645568847656,114.97645568847656,1136972581.0,0.9947900176048279,0.9967250227928162,0.8990510106086731,0.9120470285415649,0.9120470285415649,3864725087.0,4111.34521484375,4134.1064453125,4029.064453125,4047.98291015625,4047.98291015625,12769090623.0,549.0022583007812,554.1250610351562,538.2337036132812,541.9020385742188,541.9020385742188,1677259160.0,1.473876953125,1.4903470277786255,1.3834799528121948,1.3923670053482056,1.3923670053482056,1337799712.0,0.18497900664806366,0.1952899992465973,0.17976100742816925,0.1866219937801361,0.1866219937801361,1853415104.0,50806.05078125,51814.02734375,50514.49609375,50822.1953125,50822.1953125,24367912228,190.1028594970703,197.15771484375,185.01937866210938,190.273193359375,190.273193359375,2286837232.0,0.00863299984484911,0.008808000013232231,0.008586999960243702,0.008647000417113304,0.008647000417113304,0.0
2021-12-25,3.600000127335079e-05,3.7999998312443495e-05,3.600000127335079e-05,3.7999998312443495e-05,3.7999998312443495e-05,1127932936.0,115.06106567382812,117.17230224609375,112.56621551513672,115.03192901611328,115.03192901611328,878551694.0,0.9123939871788025,0.9339140057563782,0.9023150205612183,0.9248189926147461,0.9248189926147461,1747049348.0,4049.781982421875,4138.56494140625,4027.927001953125,4093.281005859375,4093.281005859375,10894785525.0,542.4671020507812,550.865966796875,540.54541015625,547.3262329101562,547.3262329101562,1305388019.0,1.394186019897461,1.4607330560684204,1.3852189779281616,1.4534950256347656,1.4534950256347656,1005403101.0,0.18671199679374695,0.19487600028514862,0.18557099997997284,0.19065700471401215,0.19065700471401215,1010443046.0,50854.91796875,51176.59765625,50236.70703125,50429.859375,50429.859375,19030650914,190.53160095214844,195.14923095703125,189.0322265625,193.1209259033203,193.1209259033203,1443209769.0,0.00863999966531992,0.008700000122189522,0.008539999835193157,0.008582999929785728,0.008582999929785728,0.0
2021-12-26,3.7999998312443495e-05,3.899999865097925e-05,3.7000001611886546e-05,3.7999998312443495e-05,3.7999998312443495e-05,1212604991.0,115.00640106201172,117.93435668945312,109.57318878173828,115.21482849121094,115.21482849121094,963393172.0,0.9256860017776489,0.9340419769287109,0.9072809815406799,0.921180009841919,0.921180009841919,1324703098.0,4094.151611328125,4105.02392578125,4013.0263671875,4067.328125,4067.328125,11197244172.0,547.3241577148438,549.4100341796875,537.4617309570312,546.9949951171875,546.9949951171875,1576727325.0,1.453510046005249,1.4683270454406738,1.4108339548110962,1.4560450315475464,1.4560450315475464,1111799397.0,0.1905670017004013,0.19254599511623383,0.18564599752426147,0.19001999497413635,0.19001999497413635,650674078.0,50428.69140625,51196.37890625,49623.10546875,50809.515625,50809.515625,20964372926,192.92051696777344,200.64419555664062,190.8236846923828,198.000732421875,198.000732421875,1971114647.0,0.008573000319302082,0.008702999912202358,0.008435999974608421,0.008635999634861946,0.008635999634861946,0.0
2021-12-27,3.7999998312443495e-05,3.899999865097925e-05,3.7999998312443495e-05,3.899999865097925e-05,3.899999865097925e-05,1265319187.0,115.11151123046875,120.84335327148438,113.39905548095703,113.59861755371094,113.59861755371094,942094550.0,0.9208040237426758,0.9558849930763245,0.9145079851150513,0.9261839985847473,0.9261839985847473,1788981449.0,4064.746337890625,4126.00146484375,4033.492431640625,4037.547607421875,4037.547607421875,11424360002.0,546.5078735351562,571.5488891601562,543.50634765625,562.6414794921875,562.6414794921875,2180356553.0,1.4558379650115967,1.5907280445098877,1.4520879983901978,1.5129129886627197,1.5129129886627197,1891237484.0,0.18998600542545319,0.19292299449443817,0.18723900616168976,0.18770499527454376,0.18770499527454376,666773423.0,50802.609375,51956.328125,50499.46875,50640.41796875,50640.41796875,24324345758,197.88340759277344,204.5785675048828,195.16079711914062,195.42950439453125,195.42950439453125,1800094698.0,0.00863800011575222,0.008833000436425209,0.008585000410676003,0.008623999543488026,0.008623999543488026,0.0
2021-12-28,3.899999865097925e-05,3.899999865097925e-05,3.400000059627928e-05,3.5000000934815034e-05,3.5000000934815034e-05,1817436004.0,113.75952911376953,116.61152648925781,104.70208740234375,107.21561431884766,107.21561431884766,1435837733.0,0.9267560243606567,0.9267560243606567,0.8486639857292175,0.8529599905014038,0.8529599905014038,2281985956.0,4037.5380859375,4037.5380859375,3769.280029296875,3800.89306640625,3800.89306640625,17299472803.0,563.59033203125,563.59033203125,530.0599365234375,534.9280395507812,534.9280395507812,2791585162.0,1.5150920152664185,1.537979006767273,1.3813519477844238,1.4022639989852905,1.4022639989852905,2111991275.0,0.18784700334072113,0.18788500130176544,0.1727380007505417,0.17411699891090393,0.17411699891090393,954075337.0,50679.859375,50679.859375,47414.2109375,47588.85546875,47588.85546875,33430376883,195.6216583251953,195.6216583251953,177.0403594970703,177.42562866210938,177.42562866210938,2826063568.0,0.008608999662101269,0.008616000413894653,0.008059999905526638,0.008101999759674072,0.008101999759674072,0.0
2021-12-29,3.5000000934815034e-05,3.600000127335079e-05,3.300000025774352e-05,3.400000059627928e-05,3.400000059627928e-05,1210252540.0,107.12451934814453,110.5587158203125,102.69532775878906,102.99812316894531,102.99812316894531,1091704197.0,0.8530769944190979,0.8650490045547485,0.8137099742889404,0.8167139887809753,0.8167139887809753,2050248751.0,3797.436279296875,3827.98193359375,3612.7958984375,3628.53173828125,3628.53173828125,15722555672.0,534.8500366210938,540.6157836914062,511.7453308105469,514.0007934570312,514.0007934570312,2159325741.0,1.4019620418548584,1.4361129999160767,1.32846999168396,1.330814003944397,1.330814003944397,1516774796.0,0.1740950047969818,0.17733900249004364,0.16675999760627747,0.16776500642299652,0.16776500642299652,823628336.0,47623.87109375,48119.7421875,46201.49609375,46444.7109375,46444.7109375,30049226299,177.3890380859375,180.5907745361328,170.44342041015625,170.65756225585938,170.65756225585938,2175731146.0,0.008089999668300152,0.008179999887943268,0.007853999733924866,0.0078959995880723,0.0078959995880723,0.0
2021-12-30,3.400000059627928e-05,3.400000059627928e-05,3.300000025774352e-05,3.400000059627928e-05,3.400000059627928e-05,989363049.0,103.09717559814453,105.36145782470703,98.32600402832031,101.92827606201172,101.92827606201172,1015886046.0,0.8179190158843994,0.8563140034675598,0.8044999837875366,0.8396490216255188,0.8396490216255188,1880399926.0,3632.2197265625,3767.559814453125,3595.204833984375,3713.85205078125,3713.85205078125,12925377999.0,514.5702514648438,527.5682983398438,509.00347900390625,518.9097290039062,518.9097290039062,1950603827.0,1.332746982574463,1.3764740228652954,1.300004005432129,1.360414981842041,1.360414981842041,1292798472.0,0.16813699901103973,0.17577099800109863,0.16538099944591522,0.17131300270557404,0.17131300270557404,599236772.0,46490.60546875,47879.96484375,46060.3125,47178.125,47178.125,26686491018,170.76478576660156,175.691162109375,168.3984832763672,172.75119018554688,172.75119018554688,1540637869.0,0.007903000339865685,0.008139999583363533,0.007829999551177025,0.008019999600946903,0.008019999600946903,0.0
2021-12-31,3.400000059627928e-05,3.5000000934815034e-05,3.300000025774352e-05,3.300000025774352e-05,3.300000025774352e-05,934738093.0,101.84952545166016,111.50146484375,100.36100769042969,109.2704849243164,109.2704849243164,1323734905.0,0.8396810293197632,0.852940022945404,0.8057649731636047,0.8311629891395569,0.8311629891395569,1736939791.0,3713.43017578125,3807.288818359375,3636.869873046875,3682.6328125,3682.6328125,14157285268.0,519.123046875,527.6973266601562,507.8857116699219,511.70831298828125,511.70831298828125,2020489898.0,1.3604700565338135,1.3792020082473755,1.2873649597167969,1.310209035873413,1.310209035873413,1271633462.0,0.171316996216774,0.17529399693012238,0.16730700433254242,0.17049600183963776,0.17049600183963776,644416694.0,47169.37109375,48472.52734375,45819.953125,46306.4453125,46306.4453125,36974172400,172.70384216308594,177.35704040527344,168.31207275390625,170.299072265625,170.299072265625,1567918820.0,0.00801900029182434,0.00824000034481287,0.007788999937474728,0.007872000336647034,0.007872000336647034,0.0
